날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2015-02-12,17250,17300,16800,804778,-2.586206896551724,34.28952371148567,18638.632838335117,,171224450,-53172500,3233457450,-3351509400,0,16950
2015-02-13,17050,17400,16950,663063,0.2949852507374631,34.77294653168613,18482.572568017487,,24559250,172114750,863174100,-1059848100,0,17000
2015-02-16,17200,17500,17000,687455,0.0,34.77294653168613,18341.37518058725,,-98068950,80056000,1674751900,-1656738950,0,17000
2015-02-17,17050,17350,16500,680677,-0.8823529411764706,33.9050897678992,18199.33944910275,,-1925276450,-45874100,1406528750,564621800,0,16850
2015-02-23,17000,17350,16850,573272,1.7804154302670623,37.27679412023241,18099.40235871201,,132784550,-6865000,-48350700,-77568850,0,17150
2015-02-24,17250,17750,17050,924839,0.8746355685131195,38.95365045640776,18023.268800739435,,4750000,20982800,1816971950,-1842704750,0,17300
2015-02-25,17450,17500,17100,591669,-0.8670520231213872,37.86353267620264,17940.100343526155,,-1519159350,2071000,1665596150,-148507800,0,17150
2015-02-26,17250,17650,17250,946695,1.749271137026239,41.39591596713995,17893.424120333188,,1082311000,-120865000,1959342200,-2920788200,0,17450
2015-02-27,17650,18700,17550,2590363,4.297994269340974,49.17492046021304,17922.6218231586,,8427228200,80509850,-3628472300,-4879265750,0,18200
2015-03-02,18650,20400,18500,4303118,10.714285714285714,62.94649198535698,18134.753078095877,,3813337350,275587600,-6597586800,2508661850,0,20150
2015-03-03,20500,20900,19800,2148549,0.7444168734491315,63.759950754589575,18340.967070658175,,362580800,-80863500,529468450,-811185750,0,20300
2015-03-04,20300,20550,19850,1326625,-0.7389162561576355,62.287331007773666,18513.255921071683,,389393550,-480828400,336369900,-244935050,0,20150
2015-03-05,20350,21650,20350,3892482,6.699751861042183,69.18538495166905,18797.707738112473,,8221391500,-342928750,-9378417500,1499954750,0,21500
2015-03-06,21850,22750,21350,3662246,3.0232558139534884,71.85475409534345,19116.973667816048,,4993307600,272136900,-4273969350,-991475150,0,22150
2015-03-09,22150,22200,21100,1674445,-3.837471783295711,64.04195393878882,19324.880937547852,,-2727584650,75138500,3229806000,-577359850,0,21300
2015-03-10,21300,21650,20000,2581238,-4.225352112676056,56.977727683385396,19427.27322920996,,-4514830550,-120931100,4106093250,529668400,0,20400
2015-03-11,20000,20750,19750,1347719,1.2254901960784315,58.352010911042676,19543.723397856633,,-691522900,120570100,-668752500,1239705300,0,20650
2015-03-12,20400,20650,20000,1268403,-2.663438256658596,54.24654589630339,19596.702121870287,,-4007118250,76142450,3114399900,816575900,0,20100
2015-03-13,20300,21150,20300,1413822,1.9900497512437811,56.636099894107026,19682.730491215974,,-74308400,192785200,377885350,-496362150,0,20500
2015-03-16,20700,20700,20000,864197,-1.707317073170732,53.97956759603456,19727.232349195405,,-1152668650,-125749500,1439524500,-161106350,0,20150
2015-03-17,20450,20550,20050,967867,0.0,53.97956759603456,19767.495934986317,,67585550,-148395000,3067524600,-2986715150,0,20150
2015-03-18,20350,21100,20050,1723290,0.24813895781637718,54.3344478223831,19808.686798320952,,-140754050,85130700,5619441500,-5563818150,0,20200
2015-03-19,20500,20600,19100,2318951,-4.702970297029703,46.92959844367861,19755.478531814195,,-4060736350,-130763200,11196362450,-7004862900,0,19250
2015-03-20,19150,19200,18700,1274450,-1.2987012987012987,45.184455091991396,19683.528195450937,,-14929500,-3881250,3040710650,-3021899900,0,19000
2015-03-23,19250,19300,19000,663999,0.2631578947368421,45.620005184015085,19623.19217683656,,60285900,-27096100,2148304250,-2181494050,0,19050
2015-03-24,19050,19550,18850,728729,0.7874015748031495,46.98104697239944,19582.888159994982,,-814493950,16184000,1059716300,-261406350,0,19200
2015-03-25,19250,19500,18600,860891,-2.34375,43.46632363418852,19503.5654780907,,-916800200,-106952500,2520020150,-1496267450,0,18750
2015-03-26,18750,18800,18400,775909,-1.6,41.25071349736366,19403.22590874873,,-1405493150,-37184500,1521231750,-78554100,0,18450
2015-03-27,18650,19700,18600,1778183,4.336043360433604,48.75252763093784,19388.632965058372,,-240562150,-28706500,-4459700,273728350,0,19250
2015-03-30,19550,19750,19300,840382,2.0779220779220777,52.04947317544682,19413.52506362424,,-31470650,500,-1166136800,1197606950,0,19650
2015-03-31,19850,19900,19400,966227,1.2722646310432568,54.03963105773127,19459.856009945743,19688.694549204854,-797432300,23369450,-748753900,1522816750,0,19900
2015-04-01,19600,19800,18900,1112021,-5.025125628140704,45.84337679294165,19406.53638995091,19662.835711526008,-1309098150,-98212000,4829099200,-3421789050,0,18900
2015-04-02,18900,19300,18450,1110381,-0.7936507936507936,44.74704169349616,19344.00911471749,19632.906671803845,-2301621850,14312750,3926901300,-1639592200,0,18750
2015-04-03,18800,18950,18550,530235,0.0,44.74704169349616,19287.43681807773,19603.958912072572,-521137900,67342500,1074181750,-620386350,0,18750
2015-04-06,18800,19150,18500,844962,1.866666666666667,48.10545817364995,19269.58569254652,19587.435669053797,-599278750,38140800,279451750,281686200,0,19100
